category,question,question_image,question_hint,type,published,wrong_answer_text,right_answer_text,explanation,user_explanation,not_influence_to_score,weight,answers,options,question_title,tags,id
"Balizamiento","&lt;p&gt;El tope de las marcas laterales de babor es:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Un cilindro rojo::1::0::::::A::1026::::;;Un cilindro verde::0::0::::::A::1027::::;;Un cono rojo::0::0::::::A::1028::::;;Un cono verde::0::0::::::A::1029::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","258"
"Balizamiento","&lt;p&gt;La marca de tope de una baliza lateral de estribor, en caso de llevarla:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Emite destellos rojos::0::0::::::A::1022::::;;Es de forma cilíndrica y color verde::0::0::::::A::1023::::;;Es de forma cónica y color verde::1::0::::::A::1024::::;;Es de forma esférica y color verde::0::0::::::A::1025::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","257"
"Balizamiento","&lt;p&gt;Para indicar una zona o una configuración particular, cuya naturaleza exacta está indicada en carta o publicaciones náuticas, se utilizan las…&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Marcas cardinales::0::0::::::A::1018::::;;Marcas de peligro aislado::0::0::::::A::1019::::;;Marcas de aguas navegables::0::0::::::A::1020::::;;Marcas especiales::1::0::::::A::1021::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","256"
"Balizamiento","&lt;p&gt;Una luz amarilla en una boya, significa:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Marca especial::1::0::::::A::1014::::;;Marca cardinal norte::0::0::::::A::1015::::;;Canal a estribor::0::0::::::A::1016::::;;Peligro aislado::0::0::::::A::1017::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","255"
"Balizamiento","&lt;p&gt;¿De qué color son las marcas de aguas navegables?&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Franjas rojas y negras::0::0::::::A::1010::::;;Franjas verde y amarilla::0::0::::::A::1011::::;;Franjas amarillas y azules::0::0::::::A::1012::::;;Franjas rojas y blancas::1::0::::::A::1013::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","254"
"Balizamiento","&lt;p&gt;Una luz centelleante blanca en grupos de 3 destellos cada 5 segundos, pertenece a:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Una marca cardinal norte::0::0::::::A::1006::::;;Una marca cardinal este::1::0::::::A::1007::::;;Una marca cardinal sur::0::0::::::A::1008::::;;Una marca cardinal oeste::0::0::::::A::1009::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","253"
"Balizamiento","&lt;p&gt;En la región A, entrando a puerto desde la mar las marcas laterales de color verde deben quedar por:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Barlovento::0::0::::::A::1002::::;;Sotavento::0::0::::::A::1003::::;;Estribor::1::0::::::A::1004::::;;Babor::0::0::::::A::1005::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","252"
"Balizamiento","&lt;p&gt;El tope de las marcas especiales:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Puede tener cualquier forma::0::0::::::A::998::::;;Es un aspa roja::0::0::::::A::999::::;;Es un aspa amarilla::1::0::::::A::1000::::;;Es un aspa blanca::0::0::::::A::1001::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","251"
"Balizamiento","&lt;p&gt;Las marcas de aguas navegables tienen colores:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Amarillo y negro::0::0::::::A::994::::;;Negro y rojo::0::0::::::A::995::::;;Blanco y rojo::1::0::::::A::996::::;;Azul y naranja::0::0::::::A::997::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","250"
"Balizamiento","&lt;p&gt;El color de una marca de peligro aislado es:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Verde con franjas horizontales rojas::0::0::::::A::990::::;;Roja con bandas horizontales verdes::0::0::::::A::991::::;;Negra con bandas horizontales verdes::0::0::::::A::992::::;;Negra con bandas horizontales rojas::1::0::::::A::993::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","249"
"Balizamiento","&lt;p&gt;Una marca cardinal indica:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"El cuadrante por el que se ha de pasar para salvar un peligro::1::0::::::A::986::::;;El lado donde se encuentra el peligro::0::0::::::A::987::::;;Una zona de fondeo::0::0::::::A::988::::;;Ninguna de las anteriores porque no existe la marca cardinal::0::0::::::A::989::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","248"
"Balizamiento","&lt;p&gt;Las marcas laterales de estribor en la Región “A”:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Son rojas::0::0::::::A::982::::;;Son cónicas, de castillete o de espeque::1::0::::::A::983::::;;Tienen como marca de tope un cilindro rojo::0::0::::::A::984::::;;Tienen franjas blancas y rojas::0::0::::::A::985::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","247"
"Balizamiento","&lt;p&gt;Las marcas especiales tienen color:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Amarillo::1::0::::::A::978::::;;Verde::0::0::::::A::979::::;;Rojo::0::0::::::A::980::::;;Blanco y rojo::0::0::::::A::981::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","246"
"Balizamiento","&lt;p&gt;La marca de tope de aguas navegables, consiste en:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Dos esferas negras::0::0::::::A::974::::;;Una esfera negra::0::0::::::A::975::::;;Una esfera roja::1::0::::::A::976::::;;Una esfera verde::0::0::::::A::977::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","245"
"Balizamiento","&lt;p&gt;Los topes de las marcas de peligro aislado son:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Dos esferas negras superpuestas::1::0::::::A::970::::;;Dos conos negros superpuestos::0::0::::::A::971::::;;Dos esferas rojas superpuestas::0::0::::::A::972::::;;Dos conos verdes superpuestos::0::0::::::A::973::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","244"
"Balizamiento","&lt;p&gt;Las balizas con franjas horizontales negras y amarillas, corresponden a….&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Marcas laterales::0::0::::::A::966::::;;Marcas de peligro aislado::0::0::::::A::967::::;;Marcas cardinales::1::0::::::A::968::::;;Marcas de aguas navegables::0::0::::::A::969::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","243"
"Balizamiento","&lt;p&gt;Las marcas laterales de la región A utilizan los siguientes colores para indicar los lados de un canal:&lt;/p&gt;",,"",radio,1,"","","",off,off,1,"Amarillo y verde::0::0::::::A::962::::;;Rojo y verde::1::0::::::A::963::::;;Amarillo y rojo::0::0::::::A::964::::;;Naranja y amarillo::0::0::::::A::965::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,"","242"
